아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
옝옌,상위 30%,24.12.19,Light Blue,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,51kg,상의 55,"생각보다 쨍한? 느낌이라 제 얼굴이 노랗게 뜨긴 하지만,, 요렇게 색만 보면 진짜 예뻐요!
짱짱해서 오래 입을 수 있을 것 같구 생각보다 면이그래도 탄탄한 편인 것 같아 이너로 입기 좋아요"
ZAXziGyT,상위 15%,24.12.19,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,57kg,상의 55,"목부분 답답한 쫀쫀함이 아니라 착 감기는 쫀쫀함이라 편하고, 
제가 팔이 긴편인데 팔길이 너무 맘에 들고,
특히 이 추운 날에 얇은 목티인데 따뜻하고 아주 맘에 듭니다 베이지 사고 추가로 산건데 둘 다 배송도 빠른편이고 조아요"
fQxuj4O5,상위 5%,24.12.19,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,50kg,상의 55,"텐션 짱짱해서 편하면서도 몸에 착 감기는게 날씬해 보여요 
저는 추운 날 니트안에 이너로 입어줬는데, 봄 가을에는 단독으로 착용하고 자켓 걸쳐줘도 코디 예쁠 거 같아요
몇장 더 살까 합니다 잘 입을께요🤍"
hyoii,상위 5%,24.12.19,Pink,Free,정사이즈예요,아주 만족해요,화면보다 밝아요,160cm,54kg,상의 55,"쫀쫀하다는 후기보기도 했고, 리뷰가 가장 많은 거 같아서 결제 결심했어요
핑크는 후기처럼 쿨톤을 위한 핑크네용 그래서 좋구요
블랙이랑 아이보리는 무난하게 잘 입을 수 있을 거 같아서 구매했어요 겨울에 레이어드해서 입으려구요!
많이 파세용"
hyoii,상위 5%,24.12.19,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,54kg,상의 55,"쫀쫀하다는 후기보기도 했고, 리뷰가 가장 많은 거 같아서 결제 결심했어요
핑크는 후기처럼 쿨톤을 위한 핑크네용 그래서 좋구요
블랙이랑 아이보리는 무난하게 잘 입을 수 있을 거 같아서 구매했어요 겨울에 레이어드해서 입으려구요!
많이 파세용"
hyoii,상위 5%,24.12.19,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,54kg,상의 55,"쫀쫀하다는 후기보기도 했고, 리뷰가 가장 많은 거 같아서 결제 결심했어요
핑크는 후기처럼 쿨톤을 위한 핑크네용 그래서 좋구요
블랙이랑 아이보리는 무난하게 잘 입을 수 있을 거 같아서 구매했어요 겨울에 레이어드해서 입으려구요!
많이 파세용"
gtE0F2fM,상위 15%,24.12.18,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,161cm,50kg,상의 55,얇고 쫀쫀한 받쳐입을 목티를 찾고 있었는데 후기가 좋아 구매했어요. 리뷰에서 많이들 말씀하신 것처럼 빤딱한 재질이예요. 고급스러운 소재는 아닌데 보풀은 잘 안 날 것 같아 받쳐입기에 좋을 것 같습니다. 시착하는데 섬유 냄새가 정말 많이 나서 꼭 세탁하고 입어야 할 것 같아요. 배송도 빠르고 만족했습니다.
nt4BD0Vt,,24.12.18,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,50kg,상의 55,"색감도 화면 그대로고 칙칙한 겨울 옷에 색깔 넣을 수 잇어서도 좋앗어요 아주 쫀쫀하고 보풀만 덜 일어나길...! 
레몬색 검정색 하늘색 삿는데 가격대비 아주 훌륭해서 옆직원도 같이 구매햇네유 ㅋㅋ"
송윤슬,상위 30%,24.12.18,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,48kg,상의 55,"하얀색이라서 너무 좋아요!!!
손등까지 오는 기장도 너무 마음에 들고,
흰색 조금 비치지만 이너로 입을 거라서 상관없을 것 같아용(나시 입고 단독으로 입을 수 있을 듯..?)
기장도 너무 짧지 않고, 쫀쫀하게 몸을 잡아줘서 너무너무 맘에들어요!!"
yNWrAKLf,,24.12.17,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 55,세일하고 쿠폰도 먹여서 엄청 싸게 샀습니다. 사실 싸서 별로 기대 안하고 그냥 한 철 입을 기본템 장만한다고 생각했는데 생각보다 쫀쫀하고 퀄리티도 좋아서 너무 만족스러워요! 빤딱빤딱한 재질인거는 몰랐지만 심한 것도 아니고 그게 상관없을 정도로 생각보다 좋아서 진짜 만족합니다! 아이보리도 살까 고민 중이에요! 근데 조금 작아서 쫙 달라붙기는 합니다.
pigt**,,24.12.17,Lemon Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,51kg,상의 66,"노란등 밑이라 색감이 잘 안 잡히네요^^ 정말 예쁜 연노랑, 연한 레몬색입니다. 옷이 많이 붙는 편이라 원래 붙는 옷을 즐겨입지 않는 저로선 목과 몸에 약간의 압박감마저 느끼지만 이너로 입기엔 색 포인트도 되고 예쁩니다."
47Oy3qZ9,상위 10%,24.12.17,Ivory,Free,작아요,아주 만족해요,화면과 비슷해요,161cm,60kg,상의 66,이너로 입기에 아주 좋은 목티예요 신축성 좋고 목부분도 후줄근해보이지 않아 굿입니다! 여러컬러 사려다가 하나 사보고 맘에 들면 다른 컬러도 살 생각이였는데 맘에 들어 몇개 쟁이려고 합니다! 목부분도 답답하지 않고 이너 목티 찾는 분들에게 추천!
gSSWCn7U,,24.12.16,Cherry Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,156cm,45kg,상의 44,"전에 구매해서 잘 입고 있기에, 믿고 다른 색상 3가지 추가 구매합니다. 착용감 좋고 면도 좋고 착 감기는 핏이예요. 이너로 착용하기 딱!입니다. 색상은 화면 그대로네요. 포인트컬러!"
WrFmcQ1N,상위 20%,24.12.16,Dark Gray,Free,작아요,보통이에요,화면과 비슷해요,163cm,51kg,상의 55,"많은 분들의 리뷰에서 봤지만 진짜 목이 쫑겨요 ㅋㅋ 그래도 저렴하게 잘 구매해서 기분이 좋아요
다크그레이는 흔하지 않아서 좋긴한데 살짝 내복같기도하구,, 그래도 이너로 잘 입을것같아요"
hkKmGm5I,상위 5%,24.12.16,Brown,Free,정사이즈예요,아주 만족해요,화면보다 어두워요,159cm,46kg,상의 44,"브라운이 밝게 나오긴 했는데 모카색..? 같네요
이정도 가격에 이정도 퀄리티면 무난하고 괜찮은것 같아요ㅋㅋ 색상별로 구매했어요~ 입어보니 적당히 핏되고 두께도 도톰해서 이너로 입기 딱이네요"
kNhKsgxE,상위 10%,24.12.16,Brown,Free,작아요,보통이에요,화면과 비슷해요,170cm,57kg,상의 55,"완전 몸에 딱 핏되게 맞아요.
색은 생각했던 대로 채도 있게 예뻐요.
색은 사진보다 조금 진해요, 밤색에 가까워요
단품으로 입기에는 군살이 하나도 없어야 할 것 같고 이너가 적당 할 것 같아요."
jc7FTZGU,상위 15%,24.12.15,Lemon Cream,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,실제 색감 맞추려고 색 조정해서 조금 어둡게 나왔네요 딱 생각한 레몬 색인데 가까이서 보니 살짝 광택감이 도네요! 소재도 부들부들하니 이너로 잘 입을 거 같습니다~ 근데 옷에서 시큼한 냄새가 좀 나서 냄새 빼고 입어야할 듯
바람이누나,상위 5%,24.12.15,Ivory,Free,작아요,아주 만족해요,화면과 비슷해요,169cm,63kg,상의 66,"엄~청 쫀쫀한데 신축성이 좋아요! 팔부분도 길어서 팔이 긴편인데도 안짧고 좋았습니다
단점은 목이 좀 많이 쫄려서ㅠㅠ 많이 답답해서 손이 잘 안가요..."
바람이누나,상위 5%,24.12.15,Black,Free,작아요,아주 만족해요,화면과 비슷해요,169cm,63kg,상의 66,"엄~청 쫀쫀한데 신축성이 좋아요! 팔부분도 길어서 팔이 긴편인데도 안짧고 좋았습니다
단점은 목이 좀 많이 쫄려서ㅠㅠ 많이 답답해서 손이 잘 안가요..."
HRywErQ0,상위 5%,24.12.14,Mustard,Free,작아요,보통이에요,화면보다 밝아요,156cm,45kg,상의 55,"핑크 구매하고 괜찮아서 베이지랑 올리브색 구매했어요
목이 정말 쫀쫀해요 갑갑한느낌 싫어하시면 비추
전 오히려 더 쫄렸으면좋겠습니다 세탁하면 위쪽이 살짝 늘어지는 느낌이 있어요 그래도 이가격 핏 이면 만족해요 
레드나 다른 컬러도 들어왔으면 좋겠어요
올리브는 걍 머스타드색이에요 올리브 아닙니다"
HRywErQ0,상위 5%,24.12.14,Beige,Free,작아요,보통이에요,화면과 비슷해요,156cm,45kg,상의 55,"핑크 구매하고 괜찮아서 베이지랑 올리브색 구매했어요
목이 정말 쫀쫀해요 갑갑한느낌 싫어하시면 비추
전 오히려 더 쫄렸으면좋겠습니다 세탁하면 위쪽이 살짝 늘어지는 느낌이 있어요 그래도 이가격 핏 이면 만족해요 
레드나 다른 컬러도 들어왔으면 좋겠어요"
HRywErQ0,상위 5%,24.12.14,Brown,Free,정사이즈예요,보통이에요,화면과 비슷해요,156cm,45kg,상의 55,"핑크 구매하고 괜찮아서 브라운색상 구매했어요
목이 정말 쫀쫀해요 갑갑한느낌 싫어하시면 비추
전 오히려 더 쫄렸으면좋겠습니다 세탁하면 위쪽이 살짝 늘어지는 느낌이 있어요 그래도 이가격 핏 이면 만족해요 
레드나 다른 컬러도 들어왔으면 좋겠어요"
PLgDFozD,,24.12.14,Lemon Cream,Free,작아요,보통이에요,화면과 비슷해요,164cm,60kg,상의 66,쫀쫀하고 신축성이 있어서 작지만 입을수는 있었습니다.. 최근에 살이 많이쪄서 단독으로는 못입을 핏이고 목이 쪼이고 조금 불편해요.. 가슴도 너무 도드라져서 내의로만 입어야할듯ㅜ 그렇지만 질은 좋아서 날씬했다면 여러장 샀을것같아요~!
pTPLPWXT,상위 10%,24.12.13,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 44,단독으로 입기엔 비쳐서 이너로 입기 좋아요. 몇 번 빨았는데도 보풀도 안생기고 퀄 좋아요. 목부분 쫄리는 것도 없고 보들보들합니다. 이거 하나 입었다구 진짜 따뜻합니다ㅎㅎㅎ 같은 컬러 블랙도 샀는데 맘에 들어서 다른 컬러도 더 구입하려구요.
fJHrqjhS,상위 5%,24.12.13,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,57kg,상의 66,"일단 배송 빨랐고, 기본 색은 있어서 유색으로 두개 도전해봤는데 다른 색도 사고싶을 정도의 퀄리티 입니다. 쫀쫀하고 색감도 이쁘고요! 핑크색 살짝 난이도 있지만 도전해볼만한 색인거 같습니다. 브라운은 카키빛 도는 브라운이에요~"
tpJnvmOP,상위 5%,24.12.12,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,"목폴라 이것저것 사봤는데 금방 목 늘어나거나 너무 얇거나 계속 실패했는데 이번엔 대만족이예요
목부분 너무 쫀쫀해서 절대 늘어날 것 같지 않고 
슬림하게 핏되서 이너로 입기 너무 좋네요
다른 색상도 구매예정입니다~!!"
LsSvyhS4,상위 10%,24.12.12,Light Blue,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,43kg,상의 44,"여쿨 뮤트라서 안 어울릴 줄 알았는데
웜이든 쿨이든 둘 다 소화가능할 것 같은 색이에요
근데 사진에는 색감을 조절해봐도 안 담겨요
근데 정말 추천입ㄴ당
다음엔 다른 색으로도 여기서 주문할거에요
핏도 재질도 좋다요!!!"
dcRiZbu7,,24.12.12,Ivory,Free,작아요,아주 만족해요,화면과 비슷해요,167cm,55kg,상의 55,앞으로 폴라티는 이걸로만 깔별 쟁임할거에요. 애매한 브랜드들 5만 이하 폴라티는 죄다 한철용이었는데 이건 정말 만원의 행복입니다!! 빨래통에 있어서 검정 사진으로 올려요! 아이보리보단 화이트에 가까워요 솔직히
Q4KhXDWM,상위 25%,24.12.11,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 55,"평소 쫀쫀한 목폴라를 좋아하는데
이런 기본템이 은근 마음에 드는 애들을 찾기 어렵더라구요ㅠㅠ
요거는 재질도 부드럽구 스판기도 아주 짱짱해서 더 마음에 들어요
추가구매하구 내년에 새거 꺼내입어야겠어용
목폴라 인생템입니당"
u2PYVmWc,,24.12.11,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,167cm,55kg,상의 55,"목긴저에게 아주 좋아요 소매가 더 길면 좋겟지만 ㅎㅎ
이정도면 만족-! 그리고 블랙이라도 약간 속옷 비쳐요 
얇아서 그런가바요 단독으로 입기는 어려울것같아요 
오늘 오자마자 입고 나왓습니당 ㅋㅋ 다들 후기바탕으로 좋은 쇼핑하세여-!!"
IqUXcocg,상위 5%,24.12.10,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,157cm,48kg,상의 44,"그냥 딱 기본 목티에요.
얇은 편이고 새하얀색이라서 저는 맘에 들어요.
안에 이너로 받쳐입기 좋아요.
퀄리티는 실밥도 조금 있고 냄새가 좀 나는 편이라 별하나 뺐습니다만 그래도 이 가격에 이정도면 만족입니다!
입어보고 색이 다양해서 다른 색도 추가구매할지 생각중이에요."
n7tTQRCv,상위 10%,24.12.10,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,61kg,상의 55,이거 진짜 쫀쫀하고 재질도 좋네요 가격대비 휼륭합니다 목을 많이써서 목티가 필요한대 다른색상도 살 의향 있어요 다른 밝은색도 사고싶어요 흰색 검은색 하나씩 샀습니다:) 목부분 처음은 답답해도 늘오나면 더 잘 입을고 같아요 아주 만족 합니다.!!
n7tTQRCv,상위 10%,24.12.10,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,61kg,상의 55,이거 진짜 쫀쫀하고 재질도 좋네요 가격대비 휼륭합니다 목을 많이써서 목티가 필요한대 다른색상도 살 의향 있어요 다른 밝은색도 사고싶어요 흰색 검은색 하나씩 샀습니다:) 목부분 처음은 답답해도 늘오나면 더 잘 입을고 같아요 아주 만족 합니다.!!
01**,,24.12.10,Black,Free,작아요,아주 만족해요,화면보다 어두워요,168cm,50kg,상의 44,"이 가격에 이정도 퀄리티면 구매 안할이유가 없어요 ,, 컬러도 희끗한 블랙 아니라서 더 마음에 들고 처음에 입었을때는 목부분이 조금 불편했는데 두세번 입으니까 몸에 딱 맞게 편해요 ㅎ"
FXuowM4D,상위 30%,24.12.10,Brown,Free,정사이즈예요,보통이에요,화면과 비슷해요,166cm,53kg,상의 55,"처음 받아봤을 땐 카키빛이 많이 돌아서 잘못 샀나 싶었는데 제 눈에만 그렇게 보이나봐요ㅎㅎㅎ 다른 사람들은 브라운으로 보인다고 하네용😂
쫀쫀하고 부드러워서 안에 받혀입기 너무 좋아요! 만족해서 다른 색도 사려구요~!!"
yxp092020,탑리뷰어,24.12.09,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 44,"안에 바쳐입을만한 얇은 목티 찾다가 구매했는데, 골지 아니여서 깔끔해서 좋고, 목쪽 길이도 적당한거 같아여!
이번겨울 많은 옷들의 이너템으로 잘 입을거같아요. 
길이도 짧지도 길지도 않고 아주 얇은템이라 니트 밑에 또는 셔츠 밑에 받쳐입기좋아요.
물론 요즘 처럼 안 추우면 단독으로도 입어도 슬림해보이는 타이트핏이라 딱 좋은거같아요:)"
MGqhHASM,상위 5%,24.12.09,Cherry Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,55kg,상의 55,"색이며 핏이며 넘 예뻐서 재구매하러 왔습니다
키 크고 팔 긴데 소매기장도 길게 나와서 좋아요
170기준 골반 엉덩이 사이까지 기장오고 
진짜 허리 골반까지 들뜸없이 착! 달라붙어서 몸매 좋아보이는데 부담스럽지 않은 핏이에요,, (170/55기준)
키 작고 골격 작은 분은 어떨진 모르겠네요"
kNhKsgxE,상위 10%,24.12.09,Pink,Free,작아요,보통이에요,화면과 비슷해요,170cm,57kg,상의 55,"완전 몸에 딱 핏되게 맞아요.
색은 생각했던 대로 채도 있게 예뻐요.
색은 사진보다 조금 진해요(딸기우유 아님)
단품으로 입기에는 군살이 하나도 없어야 할 것 같고 이너가 적당할 것 같아요."
3RYR36b8,상위 5%,24.12.08,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,"이너로 입을 폴라가 필요해서 구매했어요
비침이 있긴 하지만 단독으로 입어도 상관 없을 디자인과 핏이에요
소매 기장도 손목을 덮어서 좋아요~ 소매 짧으면 작은 옷 입은 것 같고 아우터 입었을 때도 불편하잖아요~그럴일이 전혀 없어서 매우 만족하는 부분이에요
목 부분도 쨩짱하지만 쫄리지는 않아요
다만 아쉬운 부분이라고 해야할까요.. 상품 컬러명에 아이보리라 되어있어 구매한건데 받고보니 이건 화이트라고 해야 맞아요!! 엄연히 둘은 다른 컬러인데…
소재가 약간의 반짝임(?)이 있어요"
xo6fFqra,,24.12.08,Beige,Free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,52kg,상의 44,아직 입어보지는 않았지만 쨍쨍한 재질에 몸에 딱 맞을 것 같아요! 원하던 느낌 그대로에요 목 부분이 생각보다 더 긴 느낌은 있지만 늘어나지만 않으면 이쁘게 입을것 같네요 색은 카메라가 이상해서 저리 나왔는데 화면이랑 큰 차이 없어요
뿌용,상위 20%,24.12.08,Lemon Cream,Free,작아요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,"사진보다 더 화사하고 예쁜 연노랑이에요!
요즘 겨울옷들 따뜻한느낌의 브라운색들 많이입는데 그안에 이너로 막입기좋아요! 소재가엄청 탄탄해서 처음엔 조금 조이는?? 느낌이나는데 입다보면 괜찮아질것같아요 ㅎㅎ"
IXqSRlvD,상위 15%,24.12.07,Lemon Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,55kg,상의 55,짱짱 그쟙채 엄청 쫀쫀해서 팔뚝이 두꺼운 저에겐.. 단독으로는 못입겠어요 ㅋㅋㅋㅋ 그냥 위에 뭐 같이 입을때 입어야겠어여 근데 질은 진짜 좋아요 목 부분 입을때 다들 어떻게 입어요? 화장하기전?? 그럼 벗을땐..?
bJbmYsaz,,24.12.06,Lemon Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,44kg,상의 55,"저렴한데 좋은것 같아요
색이 아이보리 느낌 으로 마음이 드는게 있으면 하나 더 구입하고 싶어요
목은 타이트허게 졸리네요 사진보다 훨씬 노란색이에요"
밍밍-,상위 30%,24.12.06,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,이런 폴라티는 다 거기서 거기라고 생각했는데 쫀쫀하고 질이 좋아서 놀랐어요 •• 👀 목이 조인다는 후기가 몇개 있었는데 저는 폴라티를 즐겨 입어서 그런지 딱 적당한 핏감이었습니다. 이너로 입기 좋은것 같아요 :)
밍밍-,상위 30%,24.12.06,Dark Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"이런 폴라티는 다 거기서 거기라고 생각했는데 쫀쫀하고 질이 좋아서 놀랐어요 •• 👀
아직 빨래를 돌려보진 않았지만 보풀이 잘 안날 재질 같아서 마음에 들고 다크그레이 컬러도 고급스러워요 :)"
SICjef0Q,,24.12.06,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,49kg,상의 44,"저는 겨울에 매일 다른색 목폴라를 입어요!
그래서 여러쇼핑몰 목폴라 많이입어봤는데
가성비 좋아오!!!! 부드러워요!
처음엔 좀 핏되게 맞는다고 생각했는데
입다보니까 딱 좋은거 같아요
그래서 다른색 두개더 구매했습니다!👍"
5And6NOJ,상위 10%,24.12.06,Lemon Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,51kg,상의 44,"상세컷과 동일한 밝은 리얼 레몬컬러입니다
이름만 레몬이고 베이지거나 탁한 경우많은데 완전 레몬컬러 맞고요 라이트톤 봄여름 다 이쁠색입니다
목 딱붙는거 찾았는데 만족하고
소매랑 허리도 적당히 길어서 이너템으로 찰떡입니다
화이트 속옷이라 라인이보이는데 스킨톤 입음 괜찮을거같아요 
착용감도 쫀쫀하고 마음에들어요!"
LjMThd88,상위 10%,24.12.06,Lemon Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,200cm 이상,130kg 이상,상의 55,예쁜 레몬커드색입니다! 사진으로는 좀 밝게 나왔는데 사진보다는 색감이 있어요! 여러장 구매했는데 다 쫀쫀하고 좋아요! 택있는부분이 살에 닿아서 좀 간지럽긴한데 빨래해서 보풀안나고 멀쩡해서 다른색도 다 모아볼까 합니다!
zUuNro4k,상위 25%,24.12.05,Beige,Free,정사이즈예요,아주 만족해요,화면보다 어두워요,153cm,45kg,상의 44,"퀄리티 가격에비해 너므 만족입니다.
 제가 원한 색감 보다는 좀 더 그레이베이지 느낌에 더 가까워 조금 아쉬웤ㅅ습니다 약간 탁기? 가 도는 뮤트한 계열의 베이지 컬러입니다 참고해주세요~"
yODkH7Vl,,24.12.05,Brown,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,49kg,상의 55,쫀쫀한 핏이라서 너무 맘에 들고 색은 다른 리뷰들처럼 쫌 애매한것이 뭐라말하기가 어렵네요ㅋ ㅋ ㅋㅋ 근데 머 괜찮아서 저는 이 색도 맘에 듭니당 사진처럼 브라운 아니고 약간 머라해야되지 고동? 약간 초록 브라운 느낌이에요ㅋㅋㅋ
뽀미르네,상위 5%,24.12.05,Light Blue,Free,작아요,보통이에요,화면보다 밝아요,157cm,50kg,상의 55,"색감이 잘 안담기는데, 둘 다 사진보다 쨍한 색상입니다. 특히 라이트블루는 부드러운 파스텔 느낌보다는 크레파스나 색연필의 정석적인 하늘색(?)이에요. 블루를 살걸 그랬나…싶지만 귀찮아서 잘 매치해서 입으려고요. 칙칙한 옷에 포인트 주기에는 좋습니다."
뽀미르네,상위 5%,24.12.05,Pink,Free,작아요,보통이에요,화면보다 밝아요,157cm,50kg,상의 55,"색감이 잘 안담기는데, 둘 다 사진보다 쨍한 색상입니다. 특히 라이트블루는 부드러운 파스텔 느낌보다는 크레파스나 색연필의 정석적인 하늘색(?)이에요. 블루를 살걸 그랬나…싶지만 귀찮아서 잘 매치해서 입으려고요. 칙칙한 옷에 포인트 주기에는 좋습니다."
yuji******,상위 15%,24.12.05,Purple,Free,정사이즈예요,보통이에요,화면과 비슷해요,165cm,52kg,상의 55,저 여쿨인데 퍼플 색상 입는 순간 얼굴 환해지고 착붙이라 구입한 네가지 컬러 중에 제일 마음에 들어요! 여쿨이라 해도 스펙트럼이 다양하긴 하지만 ㅎㅎ여쿨분들 무난하게 잘 어울릴 거 같아 강추하고 싶습니당
yuji******,상위 15%,24.12.05,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,165cm,52kg,상의 55,약간 부담스러울 정도로 타이트한 핏인데 그만큼 쫀쫀하고 소매 길이도 넉넉해서 이너로 받쳐 입기 좋아요 :) 근데 아이보리 색상은 광택감이 좀 잘 드러나서 저처럼 광나는 소재 안 받는 분들은 신중하게 구매하세용
김재이,상위 10%,24.12.04,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,42kg,상의 55,아이보리 특성상 비침이 있다보니 단독으로 입기 보단 이너로 입으시길 권장해요. 폴라 부분은 답답하지 않게 목을 감싸줘서 겨울에 레이어드용으로 유용하게 입을 거 같아요. 화이트에 가까운 아이보리 컬러에 부들부들한 소재감이라 좋아요.
edURx1sA,상위 15%,24.12.04,Green,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,52kg,상의 66,"지금 이너로 입기 딱 좋아여 너무 두꺼우면 불편하고 둔해서 두꺼운 아우터 입을때 힘든데 요아이는 두께감 길이감 모두 맘에 들어서 잘 입을듯해여~~ 깔별로 구매할까 엄청 고민인데 다른색상도 모두 이쁜듯해여 
가디건 니트 맨투맨안에 이너로 정말 딱이에여~"
찌라라,상위 5%,24.12.04,Purple,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,46kg,상의 55,"안에 이너로 입으려고 주문했어요

솔직히 폴라티들 대부분 얇아도 너무 얇아서 큰 기대 없이 주문했는데, 생각보다는 두께 있어서 따뜻해요

색도 라벤더색이라 흔하지 않아 예뻐요
이 위에 검은 니트나 울조끼 입으면 잘 어울릴 것 같아요
굿입니다😄"
fVa9y5s5,상위 10%,24.12.04,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,47kg,상의 44,"니트 아래나 가디건 아래에 이너로 입으려고 구입했어요! 소라,검정,흰색 주문했는데 리뷰 많은 이유가 있네요. 촉감 부들부들하고 재질 좋아요! 적당한 두께여서 레이어드 하기 좋을 것 같아요"
fVa9y5s5,상위 10%,24.12.04,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,47kg,상의 44,"니트 아래나 가디건 아래에 이너로 입으려고 구입했어요! 소라,검정,흰색 주문했는데 리뷰 많은 이유가 있네요. 촉감 부들부들하고 재질 좋아요! 적당한 두께여서 레이어드 하기 좋을 것 같아요"
fVa9y5s5,상위 10%,24.12.04,Light Blue,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,47kg,상의 44,"니트 아래나 가디건 아래에 이너로 입으려고 구입했어요! 소라,검정,흰색 주문했는데 리뷰 많은 이유가 있네요. 촉감 부들부들하고 재질 좋아요! 적당한 두께여서 레이어드 하기 좋을 것 같아요"
uPszZytg,,24.12.03,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,45kg,상의 44,타이트하게 맞는 핏이고 색감은 노란기 없는 정화이트입니당 주름이 많이 지는 것 같지만 오히려 실키한 느낌을 들게 해서 맘에 들어요! 소매 길이도 넉넉해서 좋고 팔뚝살 부각은 아무래도 있는 편입니당
mTjK88dr,,24.12.02,Brown,Free,정사이즈예요,보통이에요,화면과 비슷해요,167cm,53kg,상의 55,"겨울 이너용으로 깔별로 구매했어요.
이너로 입을꺼긴하지만.. 굉장히 몸에 붙는 핏인듯 합니다.. 그래도 텐션 감있게 잘 늘어는 나는거 같아요..
마지막이 브라운인데 생각보다 회색빛이 도는 브라운 같아요- 생각했던 컬러는 아니지만 그냥 저냥 괜찮아요"
lPDEb73O,,24.12.02,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,55kg,상의 55,“디자인이 정말 세련되고 예뻐서 착용할 때마다 기분이 좋아요. 게다가 착용감도 매우 편안해서 장시간 착용해도 전혀 불편함이 없어요. 이런 퀄리티라면 다른 색상도 당장 구매하고 싶어질 정도로 만족스럽습니다. 주변 친구들에게도 추천할 생각이에요!”
lPDEb73O,,24.12.02,Brown,Free,생각보다 커요,아주 만족해요,화면과 비슷해요,171cm,55kg,상의 55,“디자인이 정말 세련되고 예뻐서 착용할 때마다 기분이 좋아요. 게다가 착용감도 매우 편안해서 장시간 착용해도 전혀 불편함이 없어요. 이런 퀄리티라면 다른 색상도 당장 구매하고 싶어질 정도로 만족스럽습니다. 주변 친구들에게도 추천할 생각이에요!”
Aa0WuwiA,,24.12.02,Ivory,Free,작아요,보통이에요,화면과 비슷해요,157cm,43kg,상의 44,목을 꽉 잡아주는 목티예요 즉 목이 쫄리는 편이라는 뜻이죠... 그리고 흰 색은 약간의 광택감이 있더라구요 소재가 막 좋아보이지는 않는게 티가 나긴 해요 근데 가격 생각하면 이해가 가는 소재입니다
uPszZytg,,24.12.03,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,45kg,상의 44,타이트하게 맞는 핏이고 색감은 노란기 없는 정화이트입니당 주름이 많이 지는 것 같지만 오히려 실키한 느낌을 들게 해서 맘에 들어요! 소매 길이도 넉넉해서 좋고 팔뚝살 부각은 아무래도 있는 편입니당
